Dep,Tof,Nr,Var4,Var5,a2,a4,a6,G2,G3,Range
8000,1400,1,70.6874269489442,2.09151644777847,0.00981433484426166,-0.0666051564563514,0.0824926754506143,0.000576959845963418,5.89805363419318,0.701622678994847
8000,1500,1,70.24368326033,1.92148669289764,-0.0091617003261813,-0.0312687086250845,0.0651102324214398,0.000773437787424525,6.28318530717959,0.767944870877505
8000,1600,1,72.0844279541024,0.193735544817741,0.00940124789878495,-0.0696682873131057,0.0784844963088225,-0.00044902009190985,2.72006754560579,0.717845178605332
8000,1700,1,71.9052910017657,16.3340423637251,-0.010096584314653,-0.0339017447498154,0.0511776227687589,-0.000604520652160177,2.85660671216929,0.736195660911217
8000,1800,1,71.2241261561839,0.51818307570386,-0.0228439334069321,-0.00605388339187136,0.0534013613000349,0.00067889963902825,0.519091270427271,0.767944870877505
8000,1900,1,72.6419324371102,14.9928518549412,-0.00473888744554589,-0.0624758215542073,0.00448057243107866,-0.000531351934378443,3.46496719460137,0.761688445738231
8000,2000,1,71.5189167319715,5.75619560372616,-0.0224120613300236,-0.0140708399202597,0.0277627834012887,-0.000736266954071748,3.8076445821888,0.767944870877505
8100,900,1,61.4559326747183,0.477271831823067,0.133504689009043,-0.494756440939915,-0.010805612250595,0.00174295902998482,0.802318192323561,0.767944870877505
8100,1000,1,64.9399495439715,11.3070563203699,0.0251644189714732,-0.163567429296011,-0.0190255453230871,0.000723698887813351,6.28318530717959,0.767944870877505
8100,1100,1,62.0618233787889,0.743435132233294,-0.0113782036753874,-0.063673637221821,-0.000285601603329677,-0.000974754110554515,3.76702012576304,0.767944870877505
8100,1200,1,65.9325734285502,355.60320362363,0.198816338408717,-0.402912235551414,0.293339797132996,0.00247073967072254,6.13995953122493,0.760652753220929
8100,1300,1,72.8889169841631,3.85135487210242,-0.0569372074171531,0.066700359732769,0.0567309831083883,-0.000652153404885692,2.88023088391553,0.66530524955155
8100,1400,1,72.8422664790172,1.0829535881367,-0.0484563086448296,0.0567235598237991,0.0729812032550459,0.000457607455021381,6.28318530717959,0.767944870877505
8100,1500,1,73.9638025611043,36.1211378512163,-0.0511361921222315,0.0529293735377472,0.0394477732595714,-0.000421898747565094,2.63480213431834,0.684062037174681
8100,1600,1,76.240714559806,4.1534456030071,-0.0466477794984995,0.0447094961097703,0.0284939881162091,0.000730085924179241,5.49922201846939,0.660008862239766
8100,1700,1,75.8785612291492,4.47888655479254,-0.0177973364063163,-0.0253854878355687,0.0157764652791848,-0.000250018808011851,1.96340772633977,0.698644916835223
8100,1800,1,73.9029164464494,0.349483058176148,-0.0494831453708361,0.0615008469555601,0.0811326708306885,-0.000397190765496286,3.3912548253179,0.767944870877505
8100,1900,1,74.6334134496516,1.41965349600959,-0.0397737568523742,0.0298940167988771,0.0483942691772638,-0.000481450269866858,3.49757798111408,0.649601208915394
8100,2000,1,72.1922404975717,0.786666512493994,-0.039620392580753,0.0269900411003929,0.0556708088442732,-0.000774366360855028,3.99736393950402,0.74209980160943
8200,900,1,71.1346271656643,0.37734832699492,0.0176888290980586,-0.15481045566106,-0.00888813035198953,0.000936277413942011,0.678458722130486,0.489669596248532
8200,1000,1,67.3984245820705,23.7513854102204,-0.00924943406561145,-0.0544524395382924,0.0199571401892114,-0.000491276482188171,4.52388758437441,0.746145705029437
8200,1100,1,99.5323754205809,16.7442548812101,-0.00707285004281245,-0.0386607964799576,0.0217547515715589,-0.00179157199324751,2.88116327872902,0.522134655922909
8200,1200,1,79.0761313720342,0.047634967965493,-0.110435726369885,0.16929782134305,0.0726178518613957,0.00125399747444468,5.71469518855271,0.549491230949463
8200,1300,1,77.5499016506777,0.406402750179424,-0.111244910954974,0.148856763945458,-0.0244185324436657,0.00118255602762702,4.80220647705353,0.767944870877505
8200,1400,1,78.4382409205859,13.7134794073489,-0.0778935476820463,0.107045363628117,0.0522591577576242,0.00108179412841361,4.99249695648724,0.62023362088642
8200,1500,1,76.6106291570392,0.00619159300292438,-0.113056630650156,0.200093919162815,0.111075163956792,-0.000387649786309236,2.36135233427962,0.767944870877505
8200,1600,1,75.2274908041824,33.1213709438511,-0.0569030248461428,0.0607498068483195,0.0390339910483353,-0.00019013684877195,2.12232299172912,0.741244270884466
8200,1700,1,85.1018396134687,105.152023331048,-0.103746445730111,0.153754684857634,0.0703037195302249,-0.00116214539030926,3.64507523625428,0.355366561608897
8200,1800,1,73.2966938600834,3.42331006716101,-0.0435684453312878,0.0292907928966021,0.0521687655519212,0.000526809051127569,0.652977252248624,0.767944870877505
8200,1900,1,71.1149813246143,0.0516049693818132,-0.0380547168070658,0.0113191037103009,0.0573853160350679,0.000817984304536462,1.25296413225088,0.767944870877505
8200,2000,1,75.7219444165879,81.9557499476272,-0.00996833836040189,-0.0573308203465087,0.0687703621867332,0.000241086902928131,0.477291384902634,0.547030092340564
8300,900,1,66.5608676426277,63.0199747710531,-0.0125540001283861,-0.0783374106558268,0.0139831231637075,-0.000567384246442592,4.16188243348362,0.527194581966509
8300,1000,1,66.8892388107127,0.338116838533509,-0.00551698732627665,-0.0597426106011035,0.00650352761433689,0.000346360147606588,1.00639026928536,0.767944870877505
8300,1100,1,69.2125620050691,15.7684930047282,-0.00682335873839869,-0.0533054219509716,-0.00113428786401543,-0.000184978132703107,4.42071860325289,0.71417260417405
8300,1200,1,76.5882671720227,0.938459850356566,-0.252204512219312,0.396779082169763,-0.0485815502968347,0.00130983583606421,5.24224128609421,0.767944870877505
8300,1300,1,78.279152899402,0.668420195633246,-0.257705867568123,0.438244324446189,-0.00913782725824186,0.000589412102579045,0,0.767944870877505
8300,1400,1,74.3903180100953,0.0835217960407419,-0.173247210347795,0.28154913552723,0.0485609055956492,-0.000388288246109991,2.37005060786671,0.767944870877505
8300,1500,1,74.9029839397345,0.13933113710678,-0.119033669290449,0.177231172071725,0.089808468562484,0.000460319339231264,4.72598020160179,0.676470671761914
8300,1600,1,77.7657809836472,0.730256083836522,-0.131401207150377,0.208905618105247,0.128180397304067,-0.000271555040483427,2.76218231241009,0.503802642472853
8300,1700,1,70.3224268460198,37.8022684214308,-0.136431733501571,0.220098422862512,0.160039190325075,-0.00037414488437175,4.678552933653,0.767944870877505
8300,1800,1,69.767964509597,18.4108813869695,-0.0972683543235901,0.134203592428697,0.161390768796468,0.000354541917291759,2.52320454019664,0.767944870877505
8300,1900,1,73.7519557921055,139.747137247373,-0.0801357660972837,0.0704065619975675,0.168612730009884,-0.00058168619337687,4.38253537323306,0.700067403475073
8300,2000,1,83.8059429205231,465.04947923495,-0.0215727393548476,-0.0444993469413435,0.112346210087614,9.46212146084673e-05,4.77459251492577,0.58639858001252
